2023-04-27T13:29:35.896514,129.2,0.12305014920383653
2023-04-27T13:29:36.897421,231.8,1.0785446357902395
2023-04-27T13:29:37.897433,225.0,1.6944836367390481
2023-04-27T13:29:38.897416,203.0,3.183277371652746
2023-04-27T13:29:39.897561,186.0,3.3555869093912385
2023-04-27T13:29:40.897432,100.0,3.307753191782236
2023-04-27T13:29:41.897441,109.0,3.50690467177614
2023-04-27T13:29:42.897475,107.0,3.5896427465304575
2023-04-27T13:29:43.897467,110.0,3.5903801625264853
2023-04-27T13:29:44.897550,124.0,3.823649422603275
2023-04-27T13:29:45.897423,104.0,5.129121540904466
2023-04-27T13:29:46.897546,125.0,5.143329089094601
2023-04-27T13:29:47.897544,101.0,5.143378250161002
2023-04-27T13:29:48.897536,101.0,5.143624055493012
2023-04-27T13:29:49.897533,101.0,5.143673216559414
2023-04-27T13:29:50.897423,141.0,5.182952908614494
2023-04-27T13:29:51.897432,101.0,5.365045498566954
2023-04-27T13:29:52.897551,166.0,5.205861965557757
2023-04-27T13:29:53.897598,100.0,5.205861965557757
2023-04-27T13:29:54.897486,99.0,5.205861965557757
2023-04-27T13:29:55.897512,100.0,5.205861965557757
2023-04-27T13:29:56.897529,100.0,5.181133949157625
2023-04-27T13:29:57.897524,100.0,5.181133949157625
2023-04-27T13:29:58.897493,101.0,5.181183110224027
2023-04-27T13:29:59.897330,102.0,5.180494855294401
2023-04-27T13:30:00.897531,102.0,5.180494855294401
2023-04-27T13:30:01.897462,95.0,5.269476385481754
2023-04-27T13:30:02.897434,255.1,6.243602916234458
2023-04-27T13:30:03.897517,125.0,6.243750399433664
2023-04-27T13:30:04.897601,100.0,6.243750399433664
2023-04-27T13:30:05.897513,101.0,6.243750399433664
2023-04-27T13:30:06.897438,100.0,6.243750399433664
2023-04-27T13:30:07.897440,99.0,6.243996204765674
2023-04-27T13:30:08.897552,100.0,6.243996204765674
2023-04-27T13:30:09.897511,101.0,6.243209627703243
2023-04-27T13:30:10.897478,102.0,6.243406271968851
2023-04-27T13:30:11.896632,2.0,6.243406271968851
2023-04-27T13:30:12.897546,0.0,6.243406271968851
2023-04-27T13:30:13.897544,0.0,6.243406271968851
2023-04-27T13:30:14.897563,1.0,6.243455433035253
2023-04-27T13:30:15.897593,0.0,6.243455433035253
2023-04-27T13:30:16.897575,0.0,6.243455433035253
2023-04-27T13:30:17.897577,0.0,6.243455433035253
2023-04-27T13:30:18.897589,1.0,6.243455433035253
2023-04-27T13:30:19.897589,1.0,6.243455433035253
2023-04-27T13:30:20.897579,0.0,6.243455433035253
2023-04-27T13:30:21.897558,1.0,6.243602916234458
2023-04-27T13:30:22.897552,0.0,6.243602916234458
2023-04-27T13:30:23.897555,0.0,6.243602916234458
2023-04-27T13:30:24.897557,0.0,6.243602916234458
2023-04-27T13:30:25.897552,0.0,6.243602916234458
2023-04-27T13:30:26.897478,0.0,6.243602916234458
2023-04-27T13:30:27.897460,1.0,6.243652077300861
2023-04-27T13:30:28.897531,0.0,6.243652077300861
2023-04-27T13:30:29.897562,0.0,6.243652077300861
2023-04-27T13:30:30.897461,0.0,6.243652077300861
2023-04-27T13:30:31.897491,0.0,6.243652077300861
2023-04-27T13:30:32.897690,0.0,6.243652077300861
2023-04-27T13:30:33.897562,1.0,6.243652077300861
2023-04-27T13:30:34.897549,0.0,6.243652077300861
2023-04-27T13:30:35.897471,4.0,6.242668855972823
2023-04-27T13:30:36.897421,114.0,6.244389493296889
2023-04-27T13:30:37.897545,99.0,6.244389493296889
2023-04-27T13:30:38.897545,100.0,6.242668855972823
2023-04-27T13:30:39.897499,100.0,6.242668855972823
2023-04-27T13:30:40.897548,101.0,6.241882278910394
2023-04-27T13:30:41.897408,105.0,6.235835467742967
2023-04-27T13:30:42.897542,123.0,6.236917011203807
2023-04-27T13:30:43.897502,100.0,6.236917011203807
2023-04-27T13:30:44.897548,101.0,6.236917011203807
2023-04-27T13:30:45.897415,99.0,6.2369661722702086
2023-04-27T13:30:46.897454,99.0,6.2369661722702086
2023-04-27T13:30:47.897543,100.0,6.236130434141377
2023-04-27T13:30:48.897422,131.0,6.805956354805248
2023-04-27T13:30:49.897545,116.0,6.805317260942025
2023-04-27T13:30:50.897545,100.0,6.805317260942025
2023-04-27T13:30:51.897535,99.0,6.805366422008426
2023-04-27T13:30:52.897550,99.0,6.805366422008426
2023-04-27T13:30:53.897474,101.0,6.804481522813193
2023-04-27T13:30:54.897547,101.0,6.804629006012399
