score,hotness,uniqueness,log
0.012899977079376991,0.04486363950015149,0.28753746292325283,"2023-04-27 02:36:49,991 INFO reduce.MergeManagerImpl: finalMerge called with 1 in-memory map-outputs and 1 on-disk map-outputs"
0.012195981810863999,0.1317166035573312,0.09259259259259259,"2023-04-27 02:36:52,809 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:35790, dest: /127.0.0.1:9866, bytes: 134217728, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-726048446_1, offset: 0, srvID: 23913617-7dfa-4524-b05f-08da4267fd29, blockid: BP-1357873352-10.142.0.8-1682562890108:blk_1073741833_1009, duration: 1462184036"
0.012142316171286425,0.09598329623462021,0.12650447158645103,"2023-04-27 02:36:40,761 INFO mapred.LocalJobRunner: map task executor complete."
0.010902636651699077,0.06937034243668798,0.1571656743895931,"2023-04-27 02:36:50,826 INFO reduce.MergeManagerImpl: Merging 0 segments, 0 bytes from memory into reduce"
0.010708395856598005,0.11565067525125847,0.09259259259259259,"2023-04-27 02:36:54,333 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:35800, dest: /127.0.0.1:9866, bytes: 134217728, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-726048446_1, offset: 0, srvID: 23913617-7dfa-4524-b05f-08da4267fd29, blockid: BP-1357873352-10.142.0.8-1682562890108:blk_1073741834_1010, duration: 1513898319"
0.010256946458396926,0.13053967850971185,0.0785734006356836,"2023-04-27 02:35:52,127 INFO output.FileOutputCommitter: FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false"
0.010256946458396926,0.13053967850971185,0.0785734006356836,"2023-04-27 02:35:52,185 INFO output.FileOutputCommitter: FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false"
0.009878745266799839,0.1317166035573312,0.075,"2023-04-27 02:36:52,809 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: PacketResponder: BP-1357873352-10.142.0.8-1682562890108:blk_1073741833_1009, type=LAST_IN_PIPELINE terminating"
0.00940118201609078,0.04486363950015149,0.20955014173691894,"2023-04-27 02:36:49,991 INFO reduce.MergeManagerImpl: attempt_local1225399970_0001_r_000000_0 Merge of the 7 files in-memory complete. Local file is /tmp/hadoop-jjwong0915/mapred/local/localRunner/jjwong0915/jobcache/job_local1225399970_0001/attempt_local1225399970_0001_r_000000_0/output/map_7.out.merged of size 900413598"
0.009256857842399165,0.13053967850971185,0.07091221571922651,"2023-04-27 02:35:52,208 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:0+134217728"
0.008673800643844385,0.11565067525125847,0.075,"2023-04-27 02:36:54,333 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: PacketResponder: BP-1357873352-10.142.0.8-1682562890108:blk_1073741834_1010, type=LAST_IN_PIPELINE terminating"
0.008493678699281101,0.0917317299522359,0.09259259259259259,"2023-04-27 02:36:55,804 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:35808, dest: /127.0.0.1:9866, bytes: 134217728, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-726048446_1, offset: 0, srvID: 23913617-7dfa-4524-b05f-08da4267fd29, blockid: BP-1357873352-10.142.0.8-1682562890108:blk_1073741835_1011, duration: 1459752248"
0.008394353373971285,0.06937034243668798,0.12100781225972083,"2023-04-27 02:36:50,825 INFO reduce.MergeManagerImpl: Merging 2 files, 1040000012 bytes from disk"
0.008110461338072902,0.13053967850971185,0.06213023833569119,"2023-04-27 02:35:52,254 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer"
0.00793130736360332,0.13053967850971185,0.06075782822625267,"2023-04-27 02:35:52,127 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 2"
0.00793130736360332,0.13053967850971185,0.06075782822625267,"2023-04-27 02:35:52,183 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 2"
0.007864298413389582,0.13053967850971185,0.06024450575619041,"2023-04-27 02:35:52,249 INFO mapred.MapTask: soft limit at 83886080"
0.0078112372005967505,0.13166837585982694,0.05932508204485281,"2023-04-27 02:36:43,461 INFO mapred.Merger: Down to the last merge-pass, with 7 segments left of total size: 900413515 bytes"
0.007767080686085896,0.131668456216893,0.05898968446391934,"2023-04-27 02:36:42,208 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586410, inMemoryMapOutputs.size() -> 4, commitMemory -> 342067758, usedMemory ->481654168"
0.007767080686085896,0.131668456216893,0.05898968446391934,"2023-04-27 02:36:42,374 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586514, inMemoryMapOutputs.size() -> 5, commitMemory -> 481654168, usedMemory ->621240682"
0.007767080686085896,0.131668456216893,0.05898968446391934,"2023-04-27 02:36:42,541 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586514, inMemoryMapOutputs.size() -> 6, commitMemory -> 621240682, usedMemory ->760827196"
0.007767080686085896,0.131668456216893,0.05898968446391934,"2023-04-27 02:36:42,703 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586410, inMemoryMapOutputs.size() -> 7, commitMemory -> 760827196, usedMemory ->900413606"
0.007767075945847925,0.13166837585982694,0.05898968446391934,"2023-04-27 02:36:43,787 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586410, inMemoryMapOutputs.size() -> 1, commitMemory -> 0, usedMemory ->1040000016"
0.007541733989376315,0.09598329623462021,0.0785734006356836,"2023-04-27 02:36:40,771 INFO output.FileOutputCommitter: FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false"
0.007352212061258261,0.131668456216893,0.05583882634081477,"2023-04-27 02:36:42,230 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000003_0 decomp: 139586514 len: 139586518 to MEMORY"
0.007352212061258261,0.131668456216893,0.05583882634081477,"2023-04-27 02:36:42,397 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000000_0 decomp: 139586514 len: 139586518 to MEMORY"
0.007352212061258261,0.131668456216893,0.05583882634081477,"2023-04-27 02:36:42,563 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000002_0 decomp: 139586410 len: 139586414 to MEMORY"
0.007352207574214004,0.13166837585982694,0.05583882634081477,"2023-04-27 02:36:43,461 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000005_0 decomp: 139586410 len: 139586414 to MEMORY"
0.0070103910831675826,0.11884096595660625,0.05898968446391934,"2023-04-27 02:36:41,248 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586410, inMemoryMapOutputs.size() -> 2, commitMemory -> 62894938, usedMemory ->202481348"
0.0070103910831675826,0.11884096595660625,0.05898968446391934,"2023-04-27 02:36:41,437 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 139586410, inMemoryMapOutputs.size() -> 3, commitMemory -> 202481348, usedMemory ->342067758"
0.006879879746417693,0.0917317299522359,0.075,"2023-04-27 02:36:55,804 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: PacketResponder: BP-1357873352-10.142.0.8-1682562890108:blk_1073741835_1011, type=LAST_IN_PIPELINE terminating"
0.006860239768610999,0.1317166035573312,0.05208333333333333,"2023-04-27 02:36:52,817 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741834_1010 src: /127.0.0.1:35800 dest: /127.0.0.1:9866"
0.006635940060225617,0.11884096595660625,0.05583882634081477,"2023-04-27 02:36:41,271 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000001_0 decomp: 139586410 len: 139586414 to MEMORY"
0.006635940060225617,0.11884096595660625,0.05583882634081477,"2023-04-27 02:36:41,941 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000006_0 decomp: 139586410 len: 139586414 to MEMORY"
0.006197307653953318,0.1189883069559037,0.05208333333333333,"2023-04-27 02:36:51,344 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741833_1009 src: /127.0.0.1:35790 dest: /127.0.0.1:9866"
0.0061883793329558495,0.13166837585982694,0.04699973925055434,"2023-04-27 02:36:43,442 INFO mapred.Merger: Merging 7 sorted segments"
0.0061829135617322666,0.131668456216893,0.046958198944380136,"2023-04-27 02:36:42,208 INFO reduce.InMemoryMapOutput: Read 139586410 bytes from map-output for attempt_local1225399970_0001_m_000006_0"
0.0061829135617322666,0.131668456216893,0.046958198944380136,"2023-04-27 02:36:42,374 INFO reduce.InMemoryMapOutput: Read 139586514 bytes from map-output for attempt_local1225399970_0001_m_000003_0"
0.0061829135617322666,0.131668456216893,0.046958198944380136,"2023-04-27 02:36:42,541 INFO reduce.InMemoryMapOutput: Read 139586514 bytes from map-output for attempt_local1225399970_0001_m_000000_0"
0.0061829135617322666,0.131668456216893,0.046958198944380136,"2023-04-27 02:36:42,703 INFO reduce.InMemoryMapOutput: Read 139586410 bytes from map-output for attempt_local1225399970_0001_m_000002_0"
0.006182909788309173,0.13166837585982694,0.046958198944380136,"2023-04-27 02:36:43,787 INFO reduce.InMemoryMapOutput: Read 139586410 bytes from map-output for attempt_local1225399970_0001_m_000005_0"
0.00614452684143681,0.13053967850971185,0.0470701851849564,"2023-04-27 02:35:52,205 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]"
0.006023472669336378,0.11565067525125847,0.05208333333333333,"2023-04-27 02:36:54,342 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741835_1011 src: /127.0.0.1:35808 dest: /127.0.0.1:9866"
0.005831736625212579,0.09598329623462021,0.06075782822625267,"2023-04-27 02:36:40,771 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 2"
0.005662024358687143,0.09598329623462021,0.05898968446391934,"2023-04-27 02:36:40,932 INFO reduce.MergeManagerImpl: closeInMemoryFile -> map-output of size: 62894938, inMemoryMapOutputs.size() -> 1, commitMemory -> 0, usedMemory ->62894938"
0.005661544726810975,0.13053967850971185,0.04337029776268194,"2023-04-27 02:35:52,249 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100"
0.005580557722132623,0.11884096595660625,0.046958198944380136,"2023-04-27 02:36:41,247 INFO reduce.InMemoryMapOutput: Read 139586410 bytes from map-output for attempt_local1225399970_0001_m_000004_0"
0.005580557722132623,0.11884096595660625,0.046958198944380136,"2023-04-27 02:36:41,437 INFO reduce.InMemoryMapOutput: Read 139586410 bytes from map-output for attempt_local1225399970_0001_m_000001_0"
0.005359594610063938,0.09598329623462021,0.05583882634081477,"2023-04-27 02:36:40,852 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000007_0 decomp: 62894938 len: 62894942 to MEMORY"
0.005359594610063938,0.09598329623462021,0.05583882634081477,"2023-04-27 02:36:40,958 INFO reduce.LocalFetcher: localfetcher#1 about to shuffle output of map attempt_local1225399970_0001_m_000004_0 decomp: 139586410 len: 139586414 to MEMORY"
0.004777694268345619,0.0917317299522359,0.05208333333333333,"2023-04-27 02:36:55,993 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741836_1012 src: /127.0.0.1:37488 dest: /127.0.0.1:9866"
0.004517951528426102,0.09598329623462021,0.0470701851849564,"2023-04-27 02:36:40,771 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]"
0.0045072027199226684,0.09598329623462021,0.046958198944380136,"2023-04-27 02:36:40,928 INFO reduce.InMemoryMapOutput: Read 62894938 bytes from map-output for attempt_local1225399970_0001_m_000007_0"
0.004233667801540771,0.09598329623462021,0.04410838101654744,"2023-04-27 02:36:40,757 INFO mapred.Task: Task:attempt_local1225399970_0001_m_000007_0 is done. And is in the process of committing"
0.004115401256536049,0.06937034243668798,0.05932508204485281,"2023-04-27 02:36:50,827 INFO mapred.Merger: Down to the last merge-pass, with 2 segments left of total size: 1039999978 bytes"
0.0038288982295326063,0.04135210087895215,0.09259259259259259,"2023-04-27 02:36:57,308 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:37488, dest: /127.0.0.1:9866, bytes: 134217728, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-726048446_1, offset: 0, srvID: 23913617-7dfa-4524-b05f-08da4267fd29, blockid: BP-1357873352-10.142.0.8-1682562890108:blk_1073741836_1012, duration: 1313882460"
0.0036469341638371983,0.06531239908830332,0.05583831270547098,"2023-04-27 02:35:55,799 INFO mapred.MapTask: (RESET) equator 75355282 kv 18838816(75355264) kvi 18127932(72511728)"
0.003525050612484669,0.04486315450223482,0.0785734006356836,"2023-04-27 02:36:38,728 INFO output.FileOutputCommitter: FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false"
0.0032603880062459993,0.06937034243668798,0.04699973925055434,"2023-04-27 02:36:50,826 INFO mapred.Merger: Merging 2 sorted segments"
0.0032401504895922034,0.1158106539309843,0.02797800012011956,"2023-04-27 02:35:53,167 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600"
0.0032401504895922034,0.1158106539309843,0.02797800012011956,"2023-04-27 02:35:53,167 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600"
0.0031813456899074635,0.04486315450223482,0.07091221571922651,"2023-04-27 02:36:38,730 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:939524096+60475904"
0.0031014075659214113,0.04135210087895215,0.075,"2023-04-27 02:36:57,308 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: PacketResponder: BP-1357873352-10.142.0.8-1682562890108:blk_1073741836_1012, type=LAST_IN_PIPELINE terminating"
0.0030124733392146432,0.09598329623462021,0.03138539159825264,"2023-04-27 02:36:40,765 INFO mapred.LocalJobRunner: Starting task: attempt_local1225399970_0001_r_000000_0"
0.00283300737430245,0.09598329623462021,0.029515629129650715,"2023-04-27 02:36:40,756 INFO mapred.MapTask: Finished spill 0"
0.0027873584817147863,0.04486315450223482,0.06213023833569119,"2023-04-27 02:36:38,751 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer"
0.002745351344180754,0.13053967850971185,0.02103078064480223,"2023-04-27 02:35:52,249 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)"
0.002725787834934617,0.04486315450223482,0.06075782822625267,"2023-04-27 02:36:38,728 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 2"
0.0027027585696507454,0.04486315450223482,0.06024450575619041,"2023-04-27 02:36:38,750 INFO mapred.MapTask: soft limit at 83886080"
0.0026615390941771865,0.04486363950015149,0.05932508204485281,"2023-04-27 02:36:49,993 INFO mapred.Merger: Down to the last merge-pass, with 1 segments left of total size: 139586397 bytes"
0.002642157922433946,0.13053967850971185,0.020240266810810138,"2023-04-27 02:35:52,249 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600"
0.002642157922433946,0.13053967850971185,0.020240266810810138,"2023-04-27 02:35:52,249 INFO mapred.MapTask: kvstart = 26214396; length = 6553600"
0.0024601884997694076,0.09598329623462021,0.025631423344284383,"2023-04-27 02:36:40,761 INFO mapred.LocalJobRunner: Finishing task: attempt_local1225399970_0001_m_000007_0"
0.002435588459153634,0.1158106539309843,0.02103078064480223,"2023-04-27 02:35:53,167 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)"
0.0023487396633822414,0.13053967850971185,0.017992534455395497,"2023-04-27 02:35:52,163 INFO mapred.LocalJobRunner: Starting task: attempt_local1225399970_0001_m_000000_0"
0.00217610780619902,0.023501964306949417,0.09259259259259259,"2023-04-27 02:36:58,679 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:37502, dest: /127.0.0.1:9866, bytes: 134217728, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-726048446_1, offset: 0, srvID: 23913617-7dfa-4524-b05f-08da4267fd29, blockid: BP-1357873352-10.142.0.8-1682562890108:blk_1073741837_1013, duration: 1361652097"
0.002164497181589869,0.1316685922002533,0.016438978692032414,"2023-04-27 02:36:53,444 INFO mapreduce.Job:  map 100% reduce 71%"
0.002153755254112091,0.04135210087895215,0.05208333333333333,"2023-04-27 02:36:57,315 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741837_1013 src: /127.0.0.1:37502 dest: /127.0.0.1:9866"
0.0021117169904015035,0.04486315450223482,0.0470701851849564,"2023-04-27 02:36:38,729 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]"
0.00210857935833799,0.04486363950015149,0.04699973925055434,"2023-04-27 02:36:49,992 INFO mapred.Merger: Merging 1 sorted segments"
0.002026838604101638,0.0693697620796317,0.029217897587351778,"2023-04-27 02:36:39,083 INFO mapred.MapTask: Starting flush of map output"
0.0020010289202063557,0.1158106539309843,0.017278452821783048,"2023-04-27 02:35:53,167 INFO mapred.MapTask: Spilling map output"
0.001978841112388809,0.04486315450223482,0.04410838101654744,"2023-04-27 02:36:38,723 INFO mapred.Task: Task:attempt_local1225399970_0001_m_000006_0 is done. And is in the process of committing"
0.0019536241071011996,0.11884096595660625,0.016438978692032414,"2023-04-27 02:36:41,346 INFO mapreduce.Job:  map 100% reduce 0%"
0.001945728369335129,0.04486315450223482,0.04337029776268194,"2023-04-27 02:36:38,750 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100"
0.001940827211796601,0.0693697620796317,0.02797800012011956,"2023-04-27 02:36:39,084 INFO mapred.MapTask: bufstart = 0; bufend = 61685418; bufvoid = 104857600"
0.001940827211796601,0.0693697620796317,0.02797800012011956,"2023-04-27 02:36:39,084 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23795364(95181456); length = 2419033/6553600"
0.0019277365490580982,0.06531239908830332,0.029515629129650715,"2023-04-27 02:35:55,798 INFO mapred.MapTask: Finished spill 0"
0.001903808872281791,0.1158106539309843,0.016438978692032414,"2023-04-27 02:35:53,130 INFO mapreduce.Job:  map 0% reduce 0%"
0.001764923186579953,0.09598329623462021,0.018387815961912787,"2023-04-27 02:36:40,761 INFO mapred.Task: Task 'attempt_local1225399970_0001_m_000007_0' done."
0.0017626473230212061,0.023501964306949417,0.075,"2023-04-27 02:36:58,679 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: PacketResponder: BP-1357873352-10.142.0.8-1682562890108:blk_1073741837_1013, type=LAST_IN_PIPELINE terminating"
0.0015402556642869461,0.025962975712742104,0.05932508204485281,"2023-04-27 02:36:37,238 INFO mapred.Merger: Down to the last merge-pass, with 2 segments left of total size: 139586394 bytes"
0.0015113703448915532,0.0919382142410148,0.016438978692032414,"2023-04-27 02:36:56,445 INFO mapreduce.Job:  map 100% reduce 80%"
0.0014821830249371756,0.09193913579728787,0.016121350413877817,"2023-04-27 02:36:46,774 INFO mapred.LocalJobRunner: reduce > sort"
0.0012240606409869488,0.023501964306949417,0.05208333333333333,"2023-04-27 02:36:58,686 INFO org.apache.hadoop.hdfs.server.datanode.DataNode: Receiving BP-1357873352-10.142.0.8-1682562890108:blk_1073741838_1014 src: /127.0.0.1:37504 dest: /127.0.0.1:9866"
0.0012202530886673542,0.025962975712742104,0.04699973925055434,"2023-04-27 02:36:37,238 INFO mapred.Merger: Merging 2 sorted segments"
0.0012130696776149017,0.04151803441668681,0.029217897587351778,"2023-04-27 02:35:56,196 INFO mapred.MapTask: Starting flush of map output"
0.001198602161351231,0.0693697620796317,0.017278452821783048,"2023-04-27 02:36:39,083 INFO mapred.MapTask: Spilling map output"
0.0011615915718971917,0.04151803441668681,0.02797800012011956,"2023-04-27 02:35:56,196 INFO mapred.MapTask: bufstart = 75355282; bufend = 34888140; bufvoid = 104857600"
